_key,_from,_to,exposure
2786,persons/767,persons/2031,CLOSE
2787,persons/1766,persons/9981,DISTANT
2788,persons/2953,persons/6729,DISTANT
2789,persons/8634,persons/1827,DISTANT
2790,persons/2018,persons/1437,DISTANT
2791,persons/887,persons/5727,DISTANT
2792,persons/6322,persons/524,DISTANT
2793,persons/773,persons/8790,CASUAL
2794,persons/5907,persons/6240,CASUAL
2795,persons/4426,persons/8545,CLOSE
2796,persons/9940,persons/4150,DISTANT
2797,persons/9873,persons/5430,CLOSE
2798,persons/2934,persons/1111,CLOSE
2799,persons/3144,persons/4323,CLOSE
2800,persons/8726,persons/2870,CLOSE
2801,persons/9475,persons/8580,CASUAL
2802,persons/9369,persons/5882,DISTANT
2803,persons/1359,persons/6256,DISTANT
2804,persons/7532,persons/9042,CLOSE
2805,persons/2866,persons/4412,DISTANT
2806,persons/839,persons/1466,DISTANT
2807,persons/2428,persons/4233,CASUAL
2808,persons/7650,persons/8395,CASUAL
2809,persons/6884,persons/5874,CLOSE
2810,persons/213,persons/186,DISTANT
2811,persons/822,persons/3078,CLOSE
2812,persons/7218,persons/3848,CLOSE
2813,persons/382,persons/5074,CLOSE
2814,persons/120,persons/7574,CLOSE
2815,persons/5235,persons/7512,CLOSE
2816,persons/7429,persons/1301,CLOSE
2817,persons/5856,persons/3625,DISTANT
2818,persons/792,persons/4900,CLOSE
2819,persons/8490,persons/9674,CASUAL
2820,persons/3399,persons/652,CLOSE
2821,persons/5375,persons/3854,CASUAL
2822,persons/2726,persons/536,DISTANT
2823,persons/1938,persons/2573,CASUAL
2824,persons/4189,persons/6874,DISTANT
2825,persons/9102,persons/6762,CASUAL
2826,persons/6036,persons/5035,CLOSE
2827,persons/1137,persons/1558,CASUAL
2828,persons/9398,persons/7212,CLOSE
2829,persons/1444,persons/8998,DISTANT
2830,persons/9256,persons/9113,DISTANT
2831,persons/231,persons/2312,CLOSE
2832,persons/4176,persons/3227,CASUAL
2833,persons/774,persons/6043,CLOSE
2834,persons/6492,persons/9926,DISTANT
2835,persons/6140,persons/7569,CLOSE
2836,persons/5494,persons/1402,CLOSE
2837,persons/3573,persons/6180,CLOSE
2838,persons/7440,persons/6858,DISTANT
2839,persons/3541,persons/5488,DISTANT
2840,persons/3632,persons/9505,DISTANT
2841,persons/6046,persons/6360,CASUAL
2842,persons/1602,persons/2654,DISTANT
2843,persons/8226,persons/433,CASUAL
2844,persons/5273,persons/6145,CASUAL
2845,persons/1956,persons/3316,CLOSE
2846,persons/8585,persons/9180,CASUAL
2847,persons/7508,persons/6239,CASUAL
2848,persons/1192,persons/3264,CLOSE
2849,persons/1783,persons/4288,CASUAL
2850,persons/78,persons/3569,CASUAL
2851,persons/4243,persons/2841,DISTANT
2852,persons/3247,persons/5651,CLOSE
2853,persons/6110,persons/8900,DISTANT
2854,persons/5320,persons/2554,CLOSE
2855,persons/1937,persons/2095,DISTANT
2856,persons/4963,persons/7893,CASUAL
2857,persons/3203,persons/6738,CLOSE
2858,persons/2741,persons/441,CASUAL
2859,persons/418,persons/4181,DISTANT
2860,persons/2566,persons/4143,DISTANT
2861,persons/5737,persons/8900,CASUAL
2862,persons/2934,persons/2853,DISTANT
2863,persons/8352,persons/8231,CLOSE
2864,persons/9287,persons/8296,CLOSE
2865,persons/5382,persons/2064,CLOSE
2866,persons/5245,persons/6978,DISTANT
2867,persons/7207,persons/107,DISTANT
2868,persons/4189,persons/1963,CLOSE
2869,persons/6921,persons/1469,CASUAL
2870,persons/3143,persons/5312,CLOSE
2871,persons/8811,persons/3670,CASUAL
2872,persons/422,persons/3720,CASUAL
2873,persons/2653,persons/9423,CLOSE
2874,persons/4395,persons/7964,CASUAL
2875,persons/3286,persons/8753,CASUAL
2876,persons/8624,persons/960,DISTANT
2877,persons/7503,persons/8595,CASUAL
2878,persons/7773,persons/2856,CASUAL
2879,persons/173,persons/7607,CLOSE
2880,persons/1813,persons/1845,CLOSE
2881,persons/4267,persons/7595,CASUAL
2882,persons/100,persons/636,CASUAL
2883,persons/9374,persons/1840,CASUAL
2884,persons/1330,persons/6928,CASUAL
2885,persons/6565,persons/3303,CLOSE
2886,persons/4008,persons/5412,DISTANT
2887,persons/1397,persons/9249,CLOSE
2888,persons/5847,persons/5031,CASUAL
2889,persons/849,persons/7965,CASUAL
2890,persons/1650,persons/9284,CLOSE
2891,persons/857,persons/7687,CASUAL
2892,persons/6445,persons/1668,CLOSE
2893,persons/9594,persons/1595,DISTANT
2894,persons/3303,persons/8066,CLOSE
2895,persons/4380,persons/6414,CASUAL
2896,persons/1528,persons/4134,CLOSE
2897,persons/1656,persons/8906,DISTANT
2898,persons/3356,persons/8510,DISTANT
2899,persons/7798,persons/7081,CASUAL
2900,persons/2769,persons/8927,CLOSE
2901,persons/9893,persons/4047,CLOSE
2902,persons/7439,persons/5654,CASUAL
2903,persons/4352,persons/1291,DISTANT
2904,persons/1772,persons/3135,DISTANT
2905,persons/9190,persons/7969,DISTANT
2906,persons/1516,persons/7127,DISTANT
2907,persons/2388,persons/6664,CLOSE
2908,persons/3577,persons/834,CLOSE
2909,persons/9434,persons/9256,CLOSE
2910,persons/8404,persons/9122,DISTANT
2911,persons/7808,persons/2172,CLOSE
2912,persons/1617,persons/2396,DISTANT
2913,persons/6146,persons/1429,CASUAL
2914,persons/8704,persons/737,CASUAL
2915,persons/2306,persons/7603,CASUAL
2916,persons/7099,persons/2562,DISTANT
2917,persons/3645,persons/859,CASUAL
2918,persons/8341,persons/856,CASUAL
2919,persons/4711,persons/1831,CLOSE
2920,persons/5702,persons/631,CASUAL
2921,persons/4102,persons/264,CLOSE
2922,persons/7981,persons/4379,DISTANT
2923,persons/8164,persons/8587,CASUAL
2924,persons/1234,persons/2017,CASUAL
2925,persons/8334,persons/2446,CASUAL
2926,persons/20,persons/5637,CLOSE
2927,persons/8226,persons/7207,CASUAL
2928,persons/9816,persons/3492,CLOSE
2929,persons/2298,persons/2414,DISTANT
2930,persons/7648,persons/2113,CASUAL
2931,persons/2676,persons/3238,CLOSE
2932,persons/4784,persons/1291,CASUAL
2933,persons/1523,persons/9547,CLOSE
2934,persons/1471,persons/5028,DISTANT
2935,persons/8854,persons/7512,CLOSE
2936,persons/583,persons/4247,CASUAL
2937,persons/7526,persons/3939,DISTANT
2938,persons/2455,persons/5027,CLOSE
2939,persons/3429,persons/3257,CLOSE
2940,persons/636,persons/977,CASUAL
2941,persons/8099,persons/5570,DISTANT
2942,persons/4388,persons/6980,CASUAL
2943,persons/9585,persons/4817,CLOSE
2944,persons/5173,persons/9475,DISTANT
2945,persons/5242,persons/3982,DISTANT
2946,persons/2928,persons/7669,CLOSE
2947,persons/2391,persons/1505,CLOSE
2948,persons/9469,persons/7185,DISTANT
2949,persons/9802,persons/9914,DISTANT
2950,persons/5366,persons/3642,DISTANT
2951,persons/5811,persons/9513,CLOSE
2952,persons/9848,persons/4026,CLOSE
2953,persons/5411,persons/2781,CASUAL
2954,persons/5224,persons/3808,CASUAL
2955,persons/6927,persons/7331,CASUAL
2956,persons/700,persons/7514,CASUAL
2957,persons/7021,persons/6094,DISTANT
2958,persons/2279,persons/1851,CASUAL
2959,persons/2134,persons/5151,CLOSE
2960,persons/7353,persons/8074,CASUAL
2961,persons/3742,persons/5805,CASUAL
2962,persons/883,persons/9485,CLOSE
2963,persons/2629,persons/7880,DISTANT
2964,persons/3467,persons/6561,CLOSE
2965,persons/3929,persons/1353,CLOSE
2966,persons/1623,persons/3118,CLOSE
2967,persons/494,persons/8176,CASUAL
2968,persons/8312,persons/9284,CLOSE
2969,persons/9953,persons/2711,CLOSE
2970,persons/4135,persons/1759,CLOSE
2971,persons/2732,persons/9417,DISTANT
2972,persons/2155,persons/4278,CASUAL
2973,persons/4354,persons/5619,CASUAL
2974,persons/2980,persons/5856,CLOSE
2975,persons/2239,persons/3338,CASUAL
2976,persons/2442,persons/1745,DISTANT
2977,persons/3189,persons/1822,CLOSE
2978,persons/6355,persons/4388,CLOSE
2979,persons/7563,persons/786,CASUAL
2980,persons/447,persons/1209,CLOSE
2981,persons/2319,persons/173,CASUAL
2982,persons/7179,persons/5298,CLOSE
2983,persons/7352,persons/6402,CASUAL
2984,persons/5101,persons/318,DISTANT
2985,persons/2527,persons/3733,CLOSE
2986,persons/2541,persons/2756,CLOSE
2987,persons/3701,persons/4995,DISTANT
2988,persons/3006,persons/5645,DISTANT
2989,persons/9383,persons/6896,DISTANT
2990,persons/8760,persons/2619,CLOSE
2991,persons/3275,persons/1367,DISTANT
2992,persons/5087,persons/2954,CASUAL
2993,persons/1725,persons/1429,DISTANT
2994,persons/7798,persons/9875,CASUAL
2995,persons/9111,persons/6301,DISTANT
2996,persons/8744,persons/7510,DISTANT
2997,persons/9507,persons/2320,CASUAL
2998,persons/4574,persons/8110,DISTANT
2999,persons/3348,persons/5982,CLOSE
3000,persons/7285,persons/2123,DISTANT
3001,persons/9949,persons/7452,DISTANT
3002,persons/9332,persons/3503,CASUAL
3003,persons/8886,persons/8779,DISTANT
3004,persons/5698,persons/3300,CLOSE
3005,persons/6611,persons/1689,CASUAL
3006,persons/1785,persons/4002,CASUAL
3007,persons/4149,persons/7893,CASUAL
3008,persons/2709,persons/9624,CASUAL
3009,persons/1367,persons/9916,CLOSE
3010,persons/3401,persons/8380,DISTANT
3011,persons/5019,persons/3606,DISTANT
3012,persons/1532,persons/1547,CLOSE
3013,persons/2458,persons/9542,DISTANT
3014,persons/1370,persons/8627,CASUAL
3015,persons/5855,persons/2796,DISTANT
3016,persons/7859,persons/2233,CLOSE
3017,persons/1409,persons/6890,DISTANT
3018,persons/5925,persons/5951,CASUAL
3019,persons/9488,persons/5261,DISTANT
3020,persons/7778,persons/5635,CLOSE
3021,persons/922,persons/4904,CLOSE
3022,persons/6073,persons/9492,DISTANT
3023,persons/828,persons/2147,CLOSE
3024,persons/6855,persons/7429,DISTANT
3025,persons/7724,persons/6255,CASUAL
3026,persons/7670,persons/201,CLOSE
3027,persons/3517,persons/7102,CLOSE
3028,persons/6766,persons/2973,DISTANT
3029,persons/6636,persons/4768,CLOSE
3030,persons/5328,persons/5388,CLOSE
3031,persons/6973,persons/7919,DISTANT
3032,persons/7344,persons/9630,CASUAL
3033,persons/2674,persons/9057,CASUAL
3034,persons/3293,persons/7354,CASUAL
3035,persons/4060,persons/1891,DISTANT
3036,persons/8018,persons/6174,CLOSE
3037,persons/5243,persons/9242,CLOSE
3038,persons/6453,persons/4615,CASUAL
3039,persons/3553,persons/4315,CLOSE
3040,persons/5749,persons/6669,CASUAL
3041,persons/9324,persons/883,CASUAL
3042,persons/7560,persons/6437,DISTANT
3043,persons/8593,persons/9823,DISTANT
3044,persons/4626,persons/6207,DISTANT
3045,persons/1209,persons/5237,CLOSE
3046,persons/3611,persons/3532,CASUAL
3047,persons/4076,persons/7774,CLOSE
3048,persons/209,persons/1929,CASUAL
3049,persons/1594,persons/801,DISTANT
3050,persons/3407,persons/439,DISTANT
3051,persons/8885,persons/1666,DISTANT
3052,persons/1421,persons/5691,DISTANT
3053,persons/8727,persons/4772,CASUAL
3054,persons/7439,persons/4171,CLOSE
3055,persons/8993,persons/4221,DISTANT
3056,persons/7866,persons/456,CLOSE
3057,persons/7348,persons/8732,CASUAL
3058,persons/6026,persons/6461,CLOSE
3059,persons/5263,persons/7942,DISTANT
3060,persons/2054,persons/2180,CLOSE
3061,persons/5076,persons/7061,CASUAL
3062,persons/1042,persons/4450,DISTANT
3063,persons/995,persons/4659,DISTANT
3064,persons/687,persons/4098,CLOSE
3065,persons/2451,persons/7916,DISTANT
3066,persons/7442,persons/4118,CLOSE
3067,persons/7110,persons/2349,CLOSE
3068,persons/1078,persons/2330,DISTANT
3069,persons/3834,persons/6104,DISTANT
3070,persons/5316,persons/9482,CLOSE
3071,persons/7545,persons/3541,CASUAL
3072,persons/9180,persons/4072,DISTANT
3073,persons/1294,persons/6021,CLOSE
3074,persons/7052,persons/2195,CLOSE
3075,persons/2302,persons/2116,DISTANT
3076,persons/6877,persons/5370,CLOSE
3077,persons/9659,persons/6104,CLOSE
3078,persons/1958,persons/3761,DISTANT
3079,persons/5971,persons/5754,CASUAL
3080,persons/8895,persons/7031,DISTANT
3081,persons/398,persons/5840,CASUAL
3082,persons/1532,persons/6418,DISTANT
3083,persons/4825,persons/3629,CASUAL
3084,persons/1849,persons/4733,CLOSE
3085,persons/5374,persons/4949,CASUAL
3086,persons/5821,persons/2408,CLOSE
3087,persons/4667,persons/5267,DISTANT
3088,persons/2402,persons/1251,CASUAL
3089,persons/6876,persons/4756,DISTANT
3090,persons/6870,persons/2876,CLOSE
3091,persons/5041,persons/7080,CLOSE
3092,persons/5488,persons/9055,DISTANT
3093,persons/9666,persons/1702,DISTANT
3094,persons/641,persons/5897,DISTANT
3095,persons/7257,persons/7996,DISTANT
3096,persons/441,persons/144,DISTANT
3097,persons/3739,persons/8187,CASUAL
3098,persons/7701,persons/3194,CASUAL
3099,persons/5979,persons/4897,CLOSE
3100,persons/7882,persons/9018,DISTANT
3101,persons/4372,persons/8779,CASUAL
3102,persons/4956,persons/4599,CASUAL
3103,persons/4890,persons/217,CASUAL
3104,persons/2919,persons/9935,CLOSE
3105,persons/7254,persons/5677,CLOSE
3106,persons/6554,persons/8182,DISTANT
3107,persons/932,persons/4957,CLOSE
3108,persons/5111,persons/1126,CASUAL
3109,persons/2661,persons/7608,CLOSE
3110,persons/8980,persons/2062,CASUAL
3111,persons/5697,persons/7490,DISTANT
3112,persons/6858,persons/4712,CASUAL
3113,persons/9364,persons/5890,CASUAL
3114,persons/889,persons/1745,DISTANT
3115,persons/8782,persons/8189,CLOSE
3116,persons/1897,persons/372,DISTANT
3117,persons/7532,persons/6639,CASUAL
3118,persons/3951,persons/3560,CLOSE
3119,persons/2037,persons/554,CLOSE
3120,persons/9570,persons/8469,DISTANT
3121,persons/2322,persons/6041,CASUAL
3122,persons/6639,persons/8795,DISTANT
3123,persons/1653,persons/8528,DISTANT
3124,persons/7120,persons/402,CASUAL
3125,persons/1921,persons/4065,CLOSE
3126,persons/258,persons/7518,CASUAL
3127,persons/3368,persons/834,DISTANT
3128,persons/1587,persons/9404,DISTANT
3129,persons/8646,persons/4358,DISTANT
3130,persons/6527,persons/1144,CLOSE
3131,persons/6777,persons/3653,CASUAL
3132,persons/1705,persons/4055,CASUAL
3133,persons/6381,persons/5003,CASUAL
3134,persons/2138,persons/2674,CASUAL
3135,persons/2634,persons/1717,CASUAL
3136,persons/5487,persons/5045,CLOSE
3137,persons/6900,persons/110,CLOSE
3138,persons/2504,persons/8051,DISTANT
3139,persons/4848,persons/2919,DISTANT
3140,persons/9815,persons/8483,CLOSE
3141,persons/7935,persons/1386,DISTANT
3142,persons/998,persons/7287,CLOSE
3143,persons/8386,persons/4547,CLOSE
3144,persons/9549,persons/751,CASUAL
3145,persons/7093,persons/1666,CASUAL
3146,persons/3155,persons/8853,CASUAL
3147,persons/1880,persons/6576,DISTANT
3148,persons/5049,persons/5566,CLOSE
3149,persons/9055,persons/3068,CASUAL
3150,persons/3133,persons/9655,CLOSE
3151,persons/8694,persons/1637,CASUAL
3152,persons/7702,persons/5380,DISTANT
3153,persons/1798,persons/3925,CASUAL
3154,persons/6382,persons/8183,DISTANT
3155,persons/3452,persons/8312,CLOSE
3156,persons/5179,persons/2607,CLOSE
3157,persons/6722,persons/8934,CASUAL
3158,persons/129,persons/5024,DISTANT
3159,persons/2514,persons/2503,CLOSE
3160,persons/4460,persons/3677,DISTANT
3161,persons/6386,persons/365,CASUAL
3162,persons/9528,persons/1119,CASUAL
3163,persons/2026,persons/1593,CLOSE
3164,persons/713,persons/4612,CLOSE
3165,persons/6874,persons/7142,DISTANT
3166,persons/7406,persons/1046,DISTANT
3167,persons/4218,persons/6586,CASUAL
3168,persons/8052,persons/4953,CLOSE
3169,persons/3745,persons/3289,CASUAL
3170,persons/9443,persons/4591,CASUAL
3171,persons/6004,persons/8016,CASUAL
3172,persons/2702,persons/3073,CLOSE
3173,persons/5953,persons/2048,DISTANT
3174,persons/5784,persons/2259,CASUAL
3175,persons/7048,persons/6227,CLOSE
3176,persons/2526,persons/9166,CASUAL
3177,persons/9710,persons/9262,CASUAL
3178,persons/6335,persons/4017,DISTANT
3179,persons/9322,persons/3748,CASUAL
3180,persons/3009,persons/9658,DISTANT
3181,persons/2410,persons/302,DISTANT
3182,persons/2254,persons/2464,CASUAL
3183,persons/8356,persons/3516,DISTANT
3184,persons/8444,persons/8284,DISTANT
3185,persons/6540,persons/9178,CASUAL
3186,persons/602,persons/6346,CLOSE
3187,persons/5811,persons/6867,DISTANT
3188,persons/6287,persons/1371,CLOSE
3189,persons/4353,persons/7213,DISTANT
3190,persons/3710,persons/674,CASUAL
3191,persons/5960,persons/3482,DISTANT
3192,persons/808,persons/6892,CASUAL
3193,persons/4856,persons/1571,DISTANT
3194,persons/8468,persons/2359,CASUAL
3195,persons/5423,persons/7458,CLOSE
3196,persons/9665,persons/4183,CLOSE
3197,persons/8314,persons/7869,CASUAL
3198,persons/1398,persons/6008,DISTANT
3199,persons/7404,persons/6818,CASUAL
3200,persons/4917,persons/6093,CLOSE
3201,persons/4065,persons/3235,CASUAL
3202,persons/5924,persons/5528,CLOSE
3203,persons/8094,persons/4411,CASUAL
3204,persons/188,persons/4468,DISTANT
3205,persons/252,persons/948,DISTANT
3206,persons/4234,persons/6204,CLOSE
3207,persons/6004,persons/6780,DISTANT
3208,persons/440,persons/1243,CASUAL
3209,persons/3045,persons/1040,CASUAL
3210,persons/4665,persons/6050,CASUAL
3211,persons/3308,persons/7838,DISTANT
3212,persons/4052,persons/4846,DISTANT
3213,persons/4438,persons/343,CLOSE
3214,persons/3999,persons/7512,CLOSE
3215,persons/9726,persons/9323,CLOSE
3216,persons/9559,persons/4704,CLOSE
3217,persons/431,persons/6800,CASUAL
3218,persons/5929,persons/1634,DISTANT
3219,persons/534,persons/3499,DISTANT
3220,persons/9188,persons/3617,CLOSE
3221,persons/9432,persons/6827,CASUAL
3222,persons/4166,persons/2344,CASUAL
3223,persons/7231,persons/4941,CLOSE
3224,persons/4040,persons/8696,DISTANT
3225,persons/14,persons/6946,DISTANT
3226,persons/6178,persons/9703,DISTANT
3227,persons/3850,persons/5413,DISTANT
3228,persons/2117,persons/4987,CLOSE
3229,persons/4138,persons/7863,CLOSE
3230,persons/8131,persons/1327,CLOSE
3231,persons/5901,persons/642,DISTANT
3232,persons/257,persons/5213,DISTANT
3233,persons/8674,persons/929,CLOSE
3234,persons/2223,persons/7033,CASUAL
3235,persons/7791,persons/3881,CLOSE
3236,persons/9174,persons/1860,DISTANT
3237,persons/9442,persons/7882,CASUAL
3238,persons/7862,persons/4944,DISTANT
3239,persons/9884,persons/2977,CLOSE
3240,persons/6233,persons/8668,CLOSE
3241,persons/917,persons/3165,CLOSE
3242,persons/318,persons/5661,DISTANT
3243,persons/9009,persons/9597,CLOSE
3244,persons/3408,persons/7605,CASUAL
3245,persons/1588,persons/6622,CLOSE
3246,persons/9089,persons/9426,DISTANT
3247,persons/5591,persons/6615,CLOSE
3248,persons/882,persons/7671,CASUAL
3249,persons/742,persons/6300,CLOSE
3250,persons/9504,persons/8109,CASUAL
3251,persons/2444,persons/6608,CASUAL
3252,persons/6888,persons/5355,CASUAL
3253,persons/3885,persons/6933,DISTANT
3254,persons/3397,persons/8103,DISTANT
3255,persons/5219,persons/2497,CASUAL
3256,persons/1806,persons/5800,DISTANT
3257,persons/9654,persons/237,CASUAL
3258,persons/1075,persons/7363,CLOSE
3259,persons/893,persons/8059,CASUAL
3260,persons/4112,persons/4366,CASUAL
3261,persons/9332,persons/778,CLOSE
3262,persons/3681,persons/5018,DISTANT
3263,persons/1224,persons/5403,DISTANT
3264,persons/5880,persons/870,DISTANT
3265,persons/3070,persons/2773,CASUAL
3266,persons/5189,persons/3490,DISTANT
3267,persons/2340,persons/2707,CLOSE
3268,persons/816,persons/982,CASUAL
3269,persons/1866,persons/6036,CASUAL
3270,persons/6566,persons/8174,DISTANT
3271,persons/8892,persons/722,DISTANT
3272,persons/4235,persons/1458,CASUAL
3273,persons/5190,persons/4346,CASUAL
3274,persons/571,persons/1052,DISTANT
3275,persons/6994,persons/4592,CASUAL
3276,persons/9904,persons/4627,DISTANT
3277,persons/6166,persons/9649,DISTANT
3278,persons/8846,persons/5821,CASUAL
3279,persons/779,persons/5703,DISTANT
3280,persons/377,persons/4758,CASUAL
3281,persons/8698,persons/8968,DISTANT
3282,persons/7055,persons/7112,CLOSE
3283,persons/396,persons/8146,DISTANT
3284,persons/7672,persons/5680,CLOSE
3285,persons/397,persons/4814,DISTANT
3286,persons/8586,persons/1909,DISTANT
3287,persons/8393,persons/9924,CASUAL
3288,persons/2356,persons/8485,CASUAL
3289,persons/7032,persons/3452,CASUAL
3290,persons/9976,persons/8483,DISTANT
3291,persons/8639,persons/2292,CLOSE
3292,persons/9708,persons/3285,DISTANT
3293,persons/7489,persons/9321,CASUAL
3294,persons/2104,persons/176,CLOSE
3295,persons/2084,persons/5228,CASUAL
3296,persons/8915,persons/5853,DISTANT
3297,persons/3207,persons/6846,CLOSE
3298,persons/6424,persons/1023,CLOSE
3299,persons/6466,persons/352,CASUAL
3300,persons/4234,persons/8493,DISTANT
3301,persons/1004,persons/8156,DISTANT
3302,persons/4464,persons/2840,CLOSE
3303,persons/8116,persons/2471,DISTANT
3304,persons/7232,persons/5344,DISTANT
