_key,_from,_to,exposure
86879,persons/16620,persons/96463,CLOSE
86880,persons/53420,persons/23498,DISTANT
86881,persons/69098,persons/23816,CASUAL
86882,persons/3309,persons/92596,DISTANT
86883,persons/17391,persons/60188,CLOSE
86884,persons/21826,persons/58378,DISTANT
86885,persons/29422,persons/79599,CLOSE
86886,persons/87656,persons/23627,CASUAL
86887,persons/78823,persons/7058,CLOSE
86888,persons/29969,persons/79654,CLOSE
86889,persons/21548,persons/29837,DISTANT
86890,persons/31458,persons/99193,DISTANT
86891,persons/61513,persons/10110,CLOSE
86892,persons/10109,persons/66896,CLOSE
86893,persons/12600,persons/85244,CLOSE
86894,persons/16224,persons/47665,CASUAL
86895,persons/75988,persons/33222,CASUAL
86896,persons/52271,persons/67445,CASUAL
86897,persons/70323,persons/13163,CLOSE
86898,persons/75461,persons/58834,CASUAL
86899,persons/71082,persons/74127,DISTANT
86900,persons/13305,persons/46927,DISTANT
86901,persons/42486,persons/65012,DISTANT
86902,persons/18865,persons/49882,CASUAL
86903,persons/91255,persons/56754,DISTANT
86904,persons/76110,persons/3996,CLOSE
86905,persons/61109,persons/55620,DISTANT
86906,persons/43182,persons/71577,CASUAL
86907,persons/45236,persons/25513,CASUAL
86908,persons/3781,persons/56592,DISTANT
86909,persons/3678,persons/81751,CASUAL
86910,persons/71743,persons/43558,CLOSE
86911,persons/22924,persons/80807,DISTANT
86912,persons/75277,persons/16585,CLOSE
86913,persons/57644,persons/58987,DISTANT
86914,persons/79977,persons/18634,DISTANT
86915,persons/52900,persons/45599,DISTANT
86916,persons/44118,persons/57503,CLOSE
86917,persons/27459,persons/49703,DISTANT
86918,persons/13510,persons/60380,CLOSE
86919,persons/1154,persons/99097,CASUAL
86920,persons/34172,persons/2957,CLOSE
86921,persons/1346,persons/8803,CLOSE
86922,persons/45491,persons/36160,DISTANT
86923,persons/9195,persons/5223,CLOSE
86924,persons/4296,persons/82619,DISTANT
86925,persons/37759,persons/46916,CLOSE
86926,persons/40055,persons/2445,CASUAL
86927,persons/53775,persons/81893,CLOSE
86928,persons/25960,persons/92699,DISTANT
86929,persons/91601,persons/14393,CLOSE
86930,persons/27707,persons/80360,CASUAL
86931,persons/91661,persons/58255,DISTANT
86932,persons/46254,persons/65455,DISTANT
86933,persons/69699,persons/31043,DISTANT
86934,persons/47839,persons/15591,DISTANT
86935,persons/56697,persons/36015,DISTANT
86936,persons/40830,persons/83753,CLOSE
86937,persons/53280,persons/82716,DISTANT
86938,persons/20323,persons/44280,CASUAL
86939,persons/17989,persons/50166,DISTANT
86940,persons/5505,persons/76393,CASUAL
86941,persons/12828,persons/71185,DISTANT
86942,persons/19155,persons/4208,DISTANT
86943,persons/44390,persons/10735,CLOSE
86944,persons/15640,persons/42508,CLOSE
86945,persons/27970,persons/62861,DISTANT
86946,persons/24700,persons/62205,DISTANT
86947,persons/75439,persons/42744,CLOSE
86948,persons/82229,persons/26086,CLOSE
86949,persons/5206,persons/39105,CLOSE
86950,persons/92042,persons/41673,CLOSE
86951,persons/94347,persons/45247,CASUAL
86952,persons/15182,persons/2770,DISTANT
86953,persons/2731,persons/53398,CASUAL
86954,persons/29385,persons/83413,CASUAL
86955,persons/85726,persons/23872,DISTANT
86956,persons/14229,persons/85442,CASUAL
86957,persons/54178,persons/4669,DISTANT
86958,persons/66583,persons/36478,CASUAL
86959,persons/67057,persons/49324,CASUAL
86960,persons/50275,persons/34584,CLOSE
86961,persons/25243,persons/30685,CASUAL
86962,persons/49797,persons/79011,CLOSE
86963,persons/86429,persons/93893,CLOSE
86964,persons/68391,persons/33494,CLOSE
86965,persons/2386,persons/2255,CLOSE
86966,persons/95079,persons/7971,DISTANT
86967,persons/1746,persons/33998,DISTANT
86968,persons/16793,persons/11763,CLOSE
86969,persons/30277,persons/22293,DISTANT
86970,persons/59648,persons/64623,CLOSE
86971,persons/46192,persons/3340,CASUAL
86972,persons/77991,persons/86806,CASUAL
86973,persons/94088,persons/99036,CLOSE
86974,persons/55669,persons/46699,DISTANT
86975,persons/96472,persons/52907,CASUAL
86976,persons/63462,persons/3745,CLOSE
86977,persons/63044,persons/16565,CASUAL
86978,persons/93090,persons/57143,CASUAL
86979,persons/39660,persons/57379,DISTANT
86980,persons/72057,persons/75733,DISTANT
86981,persons/16734,persons/26615,CASUAL
86982,persons/57803,persons/25098,CASUAL
86983,persons/90305,persons/29545,CASUAL
86984,persons/74108,persons/94136,CASUAL
86985,persons/29177,persons/50926,CLOSE
86986,persons/48060,persons/53794,DISTANT
86987,persons/56696,persons/7806,CASUAL
86988,persons/8908,persons/54832,CLOSE
86989,persons/63301,persons/71870,DISTANT
86990,persons/21176,persons/86442,DISTANT
86991,persons/16330,persons/85357,CLOSE
86992,persons/50747,persons/28256,CLOSE
86993,persons/96875,persons/70189,DISTANT
86994,persons/21559,persons/97515,CASUAL
86995,persons/27075,persons/69028,CLOSE
86996,persons/71331,persons/4549,CLOSE
86997,persons/57182,persons/26508,DISTANT
86998,persons/84214,persons/49398,CLOSE
86999,persons/73307,persons/13714,DISTANT
87000,persons/22349,persons/47986,DISTANT
87001,persons/17239,persons/17412,CASUAL
87002,persons/73024,persons/98834,CASUAL
87003,persons/75392,persons/74107,CLOSE
87004,persons/75431,persons/4602,CASUAL
87005,persons/93203,persons/67324,CLOSE
87006,persons/47743,persons/87145,CASUAL
87007,persons/21259,persons/1628,DISTANT
87008,persons/19838,persons/82786,CASUAL
87009,persons/96743,persons/20308,DISTANT
87010,persons/83708,persons/74203,CLOSE
87011,persons/26163,persons/40414,CLOSE
87012,persons/10023,persons/16180,CLOSE
87013,persons/84188,persons/31448,DISTANT
87014,persons/60099,persons/71597,DISTANT
87015,persons/70372,persons/12223,CASUAL
87016,persons/30638,persons/17458,DISTANT
87017,persons/34558,persons/89456,CASUAL
87018,persons/69932,persons/91993,CLOSE
87019,persons/99251,persons/37418,CASUAL
87020,persons/35343,persons/79082,CLOSE
87021,persons/40585,persons/95607,CLOSE
87022,persons/44378,persons/8816,CASUAL
87023,persons/11851,persons/96302,CLOSE
87024,persons/43500,persons/73419,CLOSE
87025,persons/12529,persons/76521,CLOSE
87026,persons/57361,persons/40756,DISTANT
87027,persons/60702,persons/87504,CASUAL
87028,persons/384,persons/64306,CLOSE
87029,persons/85151,persons/59924,CASUAL
87030,persons/75208,persons/14059,CLOSE
87031,persons/66067,persons/16327,CASUAL
87032,persons/73002,persons/33052,DISTANT
87033,persons/15246,persons/46208,CLOSE
87034,persons/78767,persons/80279,CLOSE
87035,persons/77457,persons/14232,CLOSE
87036,persons/38231,persons/6302,CLOSE
87037,persons/94508,persons/41073,DISTANT
87038,persons/94449,persons/64884,DISTANT
87039,persons/22937,persons/34409,DISTANT
87040,persons/70,persons/2065,DISTANT
87041,persons/13449,persons/75597,DISTANT
87042,persons/20122,persons/28846,CLOSE
87043,persons/36959,persons/62522,CLOSE
87044,persons/14921,persons/19649,DISTANT
87045,persons/48598,persons/57520,CASUAL
87046,persons/96804,persons/41428,CASUAL
87047,persons/97745,persons/90792,CASUAL
87048,persons/97955,persons/28740,CASUAL
87049,persons/86936,persons/28074,CASUAL
87050,persons/60354,persons/82032,CASUAL
87051,persons/26918,persons/17711,CASUAL
87052,persons/59611,persons/71175,CLOSE
87053,persons/32494,persons/73064,DISTANT
87054,persons/38327,persons/68127,CLOSE
87055,persons/32488,persons/10784,CLOSE
87056,persons/11971,persons/25944,CASUAL
87057,persons/7072,persons/84187,CASUAL
87058,persons/95344,persons/72305,DISTANT
87059,persons/25874,persons/14288,CASUAL
87060,persons/38867,persons/63512,CASUAL
87061,persons/13366,persons/22337,CLOSE
87062,persons/15366,persons/27584,CLOSE
87063,persons/99929,persons/75990,CASUAL
87064,persons/26282,persons/68881,DISTANT
87065,persons/50417,persons/23782,CLOSE
87066,persons/13453,persons/55197,DISTANT
87067,persons/41979,persons/38870,CASUAL
87068,persons/93033,persons/44844,DISTANT
87069,persons/62273,persons/81773,CLOSE
87070,persons/21948,persons/68732,CLOSE
87071,persons/3960,persons/71685,DISTANT
87072,persons/46992,persons/12462,CLOSE
87073,persons/50662,persons/97218,CASUAL
87074,persons/62138,persons/92807,DISTANT
87075,persons/76501,persons/34080,CASUAL
87076,persons/28463,persons/5610,CLOSE
87077,persons/7195,persons/28906,CASUAL
87078,persons/32194,persons/35223,CASUAL
87079,persons/68792,persons/17770,CLOSE
87080,persons/28962,persons/7729,CLOSE
87081,persons/46247,persons/63980,DISTANT
87082,persons/13223,persons/75329,DISTANT
87083,persons/88516,persons/21411,CASUAL
87084,persons/96489,persons/52349,CASUAL
87085,persons/71976,persons/81021,DISTANT
87086,persons/65562,persons/8691,DISTANT
87087,persons/14019,persons/51155,DISTANT
87088,persons/14119,persons/90681,CASUAL
87089,persons/5955,persons/74669,CLOSE
87090,persons/96448,persons/45194,CLOSE
87091,persons/9117,persons/70807,DISTANT
87092,persons/92712,persons/96659,DISTANT
87093,persons/78874,persons/67076,DISTANT
87094,persons/96710,persons/57389,DISTANT
87095,persons/10947,persons/38328,DISTANT
87096,persons/22294,persons/34372,CLOSE
87097,persons/86702,persons/88580,CASUAL
87098,persons/87980,persons/85522,DISTANT
87099,persons/37577,persons/661,CASUAL
87100,persons/35125,persons/22766,CLOSE
87101,persons/64049,persons/90457,DISTANT
87102,persons/52964,persons/31749,CLOSE
87103,persons/71327,persons/50075,CASUAL
87104,persons/91666,persons/74153,CASUAL
87105,persons/25507,persons/39193,DISTANT
87106,persons/33439,persons/32882,CASUAL
87107,persons/36431,persons/36736,DISTANT
87108,persons/12134,persons/558,CLOSE
87109,persons/61250,persons/85964,CLOSE
87110,persons/39558,persons/92631,DISTANT
87111,persons/36536,persons/36300,CLOSE
87112,persons/5468,persons/46776,CASUAL
87113,persons/33158,persons/73840,DISTANT
87114,persons/41856,persons/5977,CLOSE
87115,persons/45674,persons/26020,CASUAL
87116,persons/43310,persons/15526,DISTANT
87117,persons/22051,persons/7765,CLOSE
87118,persons/28387,persons/37994,CASUAL
87119,persons/16237,persons/82466,CLOSE
87120,persons/17888,persons/5394,CASUAL
87121,persons/32915,persons/22088,DISTANT
87122,persons/49169,persons/77093,CASUAL
87123,persons/7904,persons/46530,CASUAL
87124,persons/88902,persons/83772,CLOSE
87125,persons/31146,persons/74593,DISTANT
87126,persons/5959,persons/81761,CASUAL
87127,persons/24678,persons/61037,CASUAL
87128,persons/30727,persons/30206,DISTANT
87129,persons/31777,persons/24007,CLOSE
87130,persons/70810,persons/9705,CLOSE
87131,persons/21771,persons/39964,CASUAL
87132,persons/12905,persons/39976,CLOSE
87133,persons/1180,persons/40975,CASUAL
87134,persons/4094,persons/33631,CLOSE
87135,persons/69222,persons/76373,CASUAL
87136,persons/39570,persons/83287,CASUAL
87137,persons/85217,persons/53786,CASUAL
87138,persons/11892,persons/80487,DISTANT
87139,persons/47880,persons/26870,CLOSE
87140,persons/32289,persons/43617,CASUAL
87141,persons/72667,persons/95566,DISTANT
87142,persons/98280,persons/69904,CLOSE
87143,persons/89598,persons/58209,DISTANT
87144,persons/87656,persons/54627,CASUAL
87145,persons/45066,persons/35757,DISTANT
87146,persons/30786,persons/18762,CLOSE
87147,persons/3475,persons/45398,DISTANT
87148,persons/14180,persons/39845,CASUAL
87149,persons/60785,persons/44275,CASUAL
87150,persons/42008,persons/48894,DISTANT
87151,persons/80,persons/7667,CASUAL
87152,persons/49734,persons/97800,CLOSE
87153,persons/72355,persons/57831,DISTANT
87154,persons/29127,persons/66925,CLOSE
87155,persons/22805,persons/18153,CASUAL
87156,persons/85054,persons/28911,CASUAL
87157,persons/60012,persons/63108,CLOSE
87158,persons/28530,persons/15033,CASUAL
87159,persons/97653,persons/40016,DISTANT
87160,persons/70303,persons/87696,CLOSE
87161,persons/42396,persons/43681,CLOSE
87162,persons/78578,persons/55225,DISTANT
87163,persons/29725,persons/96400,CLOSE
87164,persons/72962,persons/29294,DISTANT
87165,persons/85833,persons/98245,CASUAL
87166,persons/43072,persons/51129,CASUAL
87167,persons/90901,persons/5865,DISTANT
87168,persons/30943,persons/22702,DISTANT
87169,persons/64700,persons/20456,DISTANT
87170,persons/40259,persons/69833,DISTANT
87171,persons/35223,persons/69369,CASUAL
87172,persons/97812,persons/85617,DISTANT
87173,persons/37593,persons/77517,CLOSE
87174,persons/93929,persons/39047,DISTANT
87175,persons/65971,persons/11566,DISTANT
87176,persons/28792,persons/12069,DISTANT
87177,persons/29857,persons/17946,CASUAL
87178,persons/70271,persons/46748,CASUAL
87179,persons/37019,persons/89637,CASUAL
87180,persons/96449,persons/7622,DISTANT
87181,persons/29985,persons/47871,CASUAL
87182,persons/90261,persons/17703,DISTANT
87183,persons/38010,persons/53174,DISTANT
87184,persons/92676,persons/87366,CASUAL
87185,persons/46892,persons/86303,CLOSE
87186,persons/59139,persons/56311,CLOSE
87187,persons/82120,persons/15075,CLOSE
87188,persons/66175,persons/96465,CASUAL
87189,persons/18332,persons/61818,CASUAL
87190,persons/84871,persons/68590,DISTANT
87191,persons/21935,persons/79203,DISTANT
87192,persons/99919,persons/95689,CASUAL
87193,persons/8782,persons/80334,DISTANT
87194,persons/30423,persons/29942,CASUAL
87195,persons/68279,persons/70657,CASUAL
87196,persons/97550,persons/58852,CASUAL
87197,persons/98415,persons/66668,CASUAL
87198,persons/59489,persons/95278,CASUAL
87199,persons/89516,persons/96922,DISTANT
87200,persons/11247,persons/4654,CLOSE
87201,persons/6017,persons/83681,CLOSE
87202,persons/51211,persons/97424,DISTANT
87203,persons/60102,persons/95949,DISTANT
87204,persons/85768,persons/51200,CASUAL
87205,persons/5223,persons/74426,DISTANT
87206,persons/13022,persons/8590,DISTANT
87207,persons/96820,persons/6214,DISTANT
87208,persons/48157,persons/92317,CLOSE
87209,persons/55252,persons/43165,CLOSE
87210,persons/28334,persons/58193,CASUAL
87211,persons/31638,persons/17579,CASUAL
87212,persons/3968,persons/20404,CASUAL
87213,persons/14544,persons/56624,CASUAL
87214,persons/7930,persons/3689,CASUAL
87215,persons/82916,persons/2213,CASUAL
87216,persons/41529,persons/45374,CASUAL
87217,persons/58276,persons/44892,DISTANT
87218,persons/71136,persons/9288,CLOSE
87219,persons/45977,persons/52503,DISTANT
87220,persons/20678,persons/8531,CASUAL
87221,persons/10089,persons/73472,CASUAL
87222,persons/13359,persons/58586,CLOSE
87223,persons/67558,persons/37985,CLOSE
87224,persons/27710,persons/56647,CLOSE
87225,persons/77846,persons/15298,CASUAL
87226,persons/66275,persons/57186,CASUAL
87227,persons/67024,persons/47340,CASUAL
87228,persons/51751,persons/96130,CLOSE
87229,persons/68958,persons/77599,DISTANT
87230,persons/32778,persons/29476,DISTANT
87231,persons/90887,persons/70640,DISTANT
87232,persons/99660,persons/39920,CLOSE
87233,persons/15294,persons/79121,CLOSE
87234,persons/12599,persons/89023,DISTANT
87235,persons/68312,persons/72612,CLOSE
87236,persons/99907,persons/83463,CASUAL
87237,persons/15875,persons/1538,DISTANT
87238,persons/948,persons/68170,CASUAL
87239,persons/52344,persons/37537,CLOSE
87240,persons/99041,persons/85642,DISTANT
87241,persons/96727,persons/2118,CASUAL
87242,persons/3674,persons/88394,CLOSE
87243,persons/44277,persons/40453,CASUAL
87244,persons/44245,persons/89229,CLOSE
87245,persons/32142,persons/36538,CLOSE
87246,persons/38202,persons/54655,DISTANT
87247,persons/3043,persons/92712,CASUAL
87248,persons/30414,persons/42745,CASUAL
87249,persons/37455,persons/70614,CASUAL
87250,persons/62526,persons/92543,CASUAL
87251,persons/62515,persons/45051,CASUAL
87252,persons/96343,persons/3560,CLOSE
87253,persons/40274,persons/6747,CASUAL
87254,persons/29817,persons/60321,CLOSE
87255,persons/91520,persons/74203,CLOSE
87256,persons/94710,persons/43988,CLOSE
87257,persons/43991,persons/49882,CLOSE
87258,persons/63581,persons/72479,CLOSE
87259,persons/28651,persons/80118,DISTANT
87260,persons/90311,persons/73469,DISTANT
87261,persons/10511,persons/31677,CLOSE
87262,persons/60866,persons/5532,CLOSE
87263,persons/74738,persons/61076,CASUAL
87264,persons/79558,persons/78374,CLOSE
87265,persons/86365,persons/92010,DISTANT
87266,persons/1280,persons/67479,DISTANT
87267,persons/77301,persons/23688,CLOSE
87268,persons/82937,persons/69302,CASUAL
87269,persons/18923,persons/48617,CLOSE
87270,persons/36678,persons/92321,CASUAL
87271,persons/44521,persons/62647,CASUAL
87272,persons/25571,persons/96850,DISTANT
87273,persons/88197,persons/8361,CASUAL
87274,persons/37262,persons/56757,CLOSE
87275,persons/67191,persons/56100,CASUAL
87276,persons/31403,persons/63769,DISTANT
87277,persons/22857,persons/38234,DISTANT
87278,persons/32309,persons/64495,CASUAL
87279,persons/37499,persons/23110,DISTANT
87280,persons/44843,persons/8079,CASUAL
87281,persons/26555,persons/68030,CASUAL
87282,persons/83803,persons/97059,CLOSE
87283,persons/4687,persons/22908,CASUAL
87284,persons/57743,persons/75065,DISTANT
87285,persons/2163,persons/65834,CLOSE
87286,persons/84242,persons/94988,CASUAL
87287,persons/68095,persons/23843,CASUAL
87288,persons/87422,persons/25109,CASUAL
87289,persons/46241,persons/95214,CASUAL
87290,persons/74043,persons/95685,CASUAL
